70BCSV 	
// AQ6370B OPTICAL SPECTRUM ANALYZER //                 
25
"CTRWL",1064.000000
"SPAN",  15.000000
"START WL",1056.500000
"STOP WL",1071.500000
"WLFREQ", 0
"REFL",-17.3
"LSCL",10.0
"RESLN",0.020
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3801
"SMPLINTVL",0.0039
"NORMAL"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESPARM", 9025
"FREQPARM", 9025






1057.7197, -70.735
1057.7237, -65.064
1057.7276, -70.018
1057.7316, -65.946
1057.7355, -64.252
1057.7395, -65.143
1057.7434, -62.684
1057.7474, -62.168
1057.7513, -59.808
1057.7553, -58.568
1057.7592, -57.834
1057.7632, -56.853
1057.7671, -56.987
1057.7711, -56.515
1057.7750, -56.860
1057.7789, -57.276
1057.7829, -57.796
1057.7868, -59.256
1057.7908, -60.047
1057.7947, -61.362
1057.7987, -62.699
1057.8026, -63.928
1057.8066, -65.337
1057.8105, -65.504
1057.8145, -65.293
1057.8184, -64.369
1057.8224, -67.652
1057.8263, -64.157
1057.8303, -64.566
1057.8342, -63.502
1057.8382, -64.576
1057.8421, -64.218
1057.8461, -62.158
1057.8500, -61.953
1057.8539, -59.747
1057.8579, -58.150
1057.8618, -55.849
1057.8658, -54.470
1057.8697, -53.082
1057.8737, -52.252
1057.8776, -51.819
1057.8816, -51.490
1057.8855, -51.383
1057.8895, -51.969
1057.8934, -52.537
1057.8974, -53.314
1057.9013, -54.663
1057.9053, -56.187
1057.9092, -57.497
1057.9132, -58.617
1057.9171, -60.516
1057.9211, -61.853
1057.9250, -60.965
1057.9289, -62.014
1057.9329, -61.214
1057.9368, -61.790
1057.9408, -61.296
1057.9447, -61.538
1057.9487, -60.972
1057.9526, -60.814
1057.9566, -59.774
1057.9605, -59.589
1057.9645, -57.435
1057.9684, -54.594
1057.9724, -52.202
1057.9763, -50.354
1057.9803, -48.781
1057.9842, -48.010
1057.9882, -47.125
1057.9921, -46.632
1057.9961, -46.554
1058.0000, -46.719
1058.0039, -47.082
1058.0079, -47.982
1058.0118, -49.141
1058.0158, -50.375
1058.0197, -51.966
1058.0237, -53.092
1058.0276, -55.067
1058.0316, -57.054
1058.0355, -57.704
1058.0395, -57.968
1058.0434, -58.290
1058.0474, -58.363
1058.0513, -58.012
1058.0553, -58.156
1058.0592, -57.223
1058.0632, -56.807
1058.0671, -55.912
1058.0711, -55.392
1058.0750, -53.571
1058.0789, -51.150
1058.0829, -48.396
1058.0868, -46.212
1058.0908, -44.956
1058.0947, -43.481
1058.0987, -42.573
