1517445620.29	9797.57
1517445638.01	9840.07
1517445698.02	9733.57
1517445758.02	9857.15
1517445818.02	9897.02
1517445878.02	9888.31
1517445938.02	9891.07
1517445998.02	9815.31
1517446058.02	9873.06
1517446118.02	9905.57
1517446178.02	9861.47
1517446238.02	9856.17
1517446298.03	9841.99
1517446358.03	9841.99
1517446418.03	9895.5
1517446478.03	9898.9
1517446538.03	9848.1
1517446598.03	9899.72
1517446658.03	9878.34
1517446718.03	9932.66
1517446778.03	9849.89
1517446838.03	9763.3
1517446898.04	9861.69
1517446958.04	9887.26
1517447018.04	9873.93
1517447078.04	9841.68
1517447138.04	9861.56
1517447198.04	9730.34
1517447258.04	9851.59
1517447318.04	9827.27
1517447378.04	9750.76
1517447438.04	9867.1
1517447498.05	9890.18
1517447558.05	9867.8
1517447618.05	9812.88
1517447678.05	9870.82
1517447738.05	9815.39
1517447798.05	9891.95
1517447858.05	9878.43
1517447918.05	9853.34
1517447978.05	9867.59
1517448038.05	9869.64
1517448098.06	9857.04
1517448158.06	9873.3
1517448218.06	9846.69
1517448278.06	9819.11
1517448338.06	9791.94
1517448398.06	9804.46
1517448458.06	9857.12
1517448518.06	9789.68
1517448578.06	9797.9
1517448638.06	9765.53
1517448698.07	9829.42
1517448758.07	9801.84
1517448818.07	9851.73
1517448878.07	9853.25
1517448938.07	9845.85
1517448998.07	9825.5
1517449058.07	9877.12
1517449118.07	9838.24
1517449178.07	9779.36
1517449238.07	9853.28
1517449298.08	9787.06
1517449358.08	9822.52
1517449418.08	9824.34
1517449478.08	9742.02
1517449538.08	9835.66
1517449598.08	9816.06
1517449658.08	9779.98
1517449718.08	9789.81
1517449778.08	9832.86
1517449838.08	9853.81
1517449898.09	9774.02
1517449958.09	9828.3
1517450018.09	9770.58
1517450078.09	9818.52
1517450138.09	9823.32
1517450198.09	9814.06
1517450258.09	9831.28
1517450318.09	9814.51
1517450378.09	9845.16
1517450438.09	9781.55
1517450498.1	9821.8
1517450558.1	9819.17
1517450618.1	9811.52
1517450678.1	9790.96
1517450738.1	9803.63
1517450798.1	9777.41
1517450858.1	9796.82
1517450918.1	9829.99
1517450978.1	9760.06
1517451038.1	9840.89
1517451098.11	9836.04
1517451158.11	9790.52
1517451218.11	9785.88
1517451278.11	9803.75
1517451338.11	9777.38
1517451398.11	9775.38
1517451458.11	9785.43
1517451518.11	9798.24
1517451578.11	9830.47
1517451638.11	9715.2
1517451698.12	9792.64
1517451758.12	9788.11
1517451818.12	9791.58
1517451878.12	9789.88
1517451938.12	9796.09
1517451998.12	9770.66
1517452058.12	9827.04
1517452118.12	9753.16
1517452178.12	9817.19
1517452238.12	9807.89
1517452298.12	9801.62
1517452358.13	9810.22
1517452418.13	9793.57
1517452478.13	9774.61
1517452538.13	9796.48
1517452598.13	9789.24
1517452658.13	9801.79
1517452718.13	9735.62
1517452778.13	9801.62
1517452838.13	9814.87
1517452898.13	9765.94
1517452958.14	9721.51
1517453018.14	9783.89
1517453078.14	9763.39
1517453138.14	9784.56
1517453198.14	9765.91
1517453258.14	9740.82
1517453318.14	9751.55
1517453378.14	9726.23
1517453438.14	9754.33
1517453498.14	9757.42
1517453558.15	9755.96
1517453618.15	9763.69
1517453678.15	9772.22
1517453738.15	9702.62
1517453798.15	9787.88
1517453858.15	9736.8
1517453918.15	9787.57
1517453978.15	9710.05
1517454038.15	9823.43
1517454098.15	9773.5
1517454158.16	9815.14
1517454218.16	9833.85
1517454278.16	9792.58
1517454338.16	9781.3
1517454398.16	9708.48
1517454458.16	9810.31
1517454518.16	9808.34
1517454578.16	9745.26
1517454638.16	9785.5
1517454698.16	9821.28
1517454758.17	9773.4
1517454818.17	9727.6
1517454878.17	9818.04
1517454938.17	9792.36
1517454998.17	9756.15
1517455058.17	9810.18
1517455118.17	9791.02
1517455178.17	9728.69
1517455238.17	9830.77
1517455298.17	9760.07
1517455358.18	9746.89
1517455418.18	9778.82
1517455478.18	9813.31
1517455538.18	9811.48
1517455598.18	9776.51
1517455658.18	9817.27
1517455718.18	9754.78
1517455778.18	9734.02
1517455838.18	9796.3
1517455898.18	9719.46
1517455958.19	9762.44
1517456018.19	9735.53
1517456078.19	9773.59
1517456138.19	9756.69
1517456198.19	9805.32
1517456258.19	9787.08
1517456318.19	9769.5
1517456378.19	9787
1517456438.19	9744.4
1517456498.19	9768.37
1517456558.2	9778.94
1517456618.2	9808.85
1517456678.2	9825.67
1517456738.2	9789.41
1517456798.2	9747.21
1517456858.2	9768.11
